,time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
124,2014-05-05T00:00:00.0000000Z,2014-05-06T00:00:00.0000000Z,2014-05-05T00:00:28.0000000Z,2014-05-05T23:56:30.0000000Z,435.88,445.0,425.0,433.0,8193.74017922,8095
125,2014-05-06T00:00:00.0000000Z,2014-05-07T00:00:00.0000000Z,2014-05-06T00:06:38.0000000Z,2014-05-06T23:53:46.0000000Z,431.64,439.68974,420.27,428.01,8029.66865997,9385
126,2014-05-07T00:00:00.0000000Z,2014-05-08T00:00:00.0000000Z,2014-05-07T00:00:14.0000000Z,2014-05-07T23:58:19.0000000Z,429.0,452.74422,425.67,440.0,12465.91528633,10195
127,2014-05-08T00:00:00.0000000Z,2014-05-09T00:00:00.0000000Z,2014-05-08T00:02:52.0000000Z,2014-05-08T23:59:50.0000000Z,441.47,451.99976,437.61,437.69,6332.4375079,5264
128,2014-05-09T00:00:00.0000000Z,2014-05-10T00:00:00.0000000Z,2014-05-09T00:03:21.0000000Z,2014-05-09T23:57:11.0000000Z,439.6,459.22214,437.71,452.37,8286.20502655,5473
129,2014-05-10T00:00:00.0000000Z,2014-05-11T00:00:00.0000000Z,2014-05-10T00:01:02.0000000Z,2014-05-10T23:59:57.0000000Z,452.78,459.24,446.0967,455.39,4135.86323745,2789
130,2014-05-11T00:00:00.0000000Z,2014-05-12T00:00:00.0000000Z,2014-05-11T00:01:51.0000000Z,2014-05-11T23:59:48.0000000Z,457.7,458.2,429.6,440.0,8875.21457114,7210
131,2014-05-12T00:00:00.0000000Z,2014-05-13T00:00:00.0000000Z,2014-05-12T00:00:29.0000000Z,2014-05-12T23:58:04.0000000Z,437.67,445.22171,431.56,442.5,4589.63299384,5121
132,2014-05-13T00:00:00.0000000Z,2014-05-14T00:00:00.0000000Z,2014-05-13T00:00:17.0000000Z,2014-05-13T23:59:34.0000000Z,442.48,444.7599,430.61,439.12,5974.178336,5798
133,2014-05-14T00:00:00.0000000Z,2014-05-15T00:00:00.0000000Z,2014-05-14T00:01:09.0000000Z,2014-05-14T23:58:07.0000000Z,439.12,449.96,438.36,446.0,6399.85937692,9211
134,2014-05-15T00:00:00.0000000Z,2014-05-16T00:00:00.0000000Z,2014-05-15T00:00:17.0000000Z,2014-05-15T23:58:37.0000000Z,444.07,452.67,440.89001,446.0,5499.50042158,7204
135,2014-05-16T00:00:00.0000000Z,2014-05-17T00:00:00.0000000Z,2014-05-16T00:00:05.0000000Z,2014-05-16T23:58:44.0000000Z,446.27,453.83236,444.5,447.31,3672.67123528,4144
136,2014-05-17T00:00:00.0000000Z,2014-05-18T00:00:00.0000000Z,2014-05-17T00:00:42.0000000Z,2014-05-17T23:58:28.0000000Z,447.55,453.83236,445.01,449.06,2295.27965195,2440
137,2014-05-18T00:00:00.0000000Z,2014-05-19T00:00:00.0000000Z,2014-05-18T00:28:10.0000000Z,2014-05-18T23:58:12.0000000Z,448.66,453.80005,444.52,446.91,2501.32283212,4413
138,2014-05-19T00:00:00.0000000Z,2014-05-20T00:00:00.0000000Z,2014-05-19T00:00:18.0000000Z,2014-05-19T23:58:13.0000000Z,446.91,450.0,441.44,448.34,4723.48939284,7638
139,2014-05-20T00:00:00.0000000Z,2014-05-21T00:00:00.0000000Z,2014-05-20T00:06:18.0000000Z,2014-05-20T23:59:52.0000000Z,448.34,500.0,447.14,489.0,28161.87078129,22194
140,2014-05-21T00:00:00.0000000Z,2014-05-22T00:00:00.0000000Z,2014-05-21T00:00:12.0000000Z,2014-05-21T23:59:47.0000000Z,489.0,499.1,487.11,493.98,7116.13802639,10785
141,2014-05-22T00:00:00.0000000Z,2014-05-23T00:00:00.0000000Z,2014-05-22T00:00:05.0000000Z,2014-05-22T23:59:32.0000000Z,493.98,530.0,492.65,529.99,17471.88507244,22170
142,2014-05-23T00:00:00.0000000Z,2014-05-24T00:00:00.0000000Z,2014-05-23T00:00:00.0000000Z,2014-05-23T23:59:22.0000000Z,529.99,548.05423,515.31152,523.77,19634.37768896,14117
143,2014-05-24T00:00:00.0000000Z,2014-05-25T00:00:00.0000000Z,2014-05-24T00:00:41.0000000Z,2014-05-24T23:59:00.0000000Z,523.75,529.99999,515.20587,528.44,5531.13922624,4092
144,2014-05-25T00:00:00.0000000Z,2014-05-26T00:00:00.0000000Z,2014-05-25T00:01:19.0000000Z,2014-05-25T23:58:22.0000000Z,528.44,589.0,527.09,573.9,19798.42039627,16823
145,2014-05-26T00:00:00.0000000Z,2014-05-27T00:00:00.0000000Z,2014-05-26T00:00:26.0000000Z,2014-05-26T23:59:37.0000000Z,573.5,593.48,563.67667,581.88,11644.66848671,11290
146,2014-05-27T00:00:00.0000000Z,2014-05-28T00:00:00.0000000Z,2014-05-27T00:00:09.0000000Z,2014-05-27T23:59:20.0000000Z,581.87,595.0,538.83992,572.7,19832.2370385,14583
147,2014-05-28T00:00:00.0000000Z,2014-05-29T00:00:00.0000000Z,2014-05-28T00:00:01.0000000Z,2014-05-28T23:59:09.0000000Z,572.7,589.16,563.45,580.66,8985.99651437,7536
148,2014-05-29T00:00:00.0000000Z,2014-05-30T00:00:00.0000000Z,2014-05-29T00:00:06.0000000Z,2014-05-29T23:58:28.0000000Z,580.66,582.1,560.05,572.37,8111.72081821,5890
149,2014-05-30T00:00:00.0000000Z,2014-05-31T00:00:00.0000000Z,2014-05-30T00:04:36.0000000Z,2014-05-30T23:59:53.0000000Z,572.37,629.4,566.15006,621.0,22521.1169641,13355
150,2014-05-31T00:00:00.0000000Z,2014-06-01T00:00:00.0000000Z,2014-05-31T00:00:40.0000000Z,2014-05-31T23:58:30.0000000Z,621.0,629.0355,603.86986,627.8,9716.07431914,6334
151,2014-06-01T00:00:00.0000000Z,2014-06-02T00:00:00.0000000Z,2014-06-01T00:04:32.0000000Z,2014-06-01T23:59:30.0000000Z,627.8,683.26,618.53,630.99,24156.29155894,20925
152,2014-06-02T00:00:00.0000000Z,2014-06-03T00:00:00.0000000Z,2014-06-02T00:00:07.0000000Z,2014-06-02T23:59:43.0000000Z,630.99,678.0,613.03,661.22,20099.58423656,17415
153,2014-06-03T00:00:00.0000000Z,2014-06-04T00:00:00.0000000Z,2014-06-03T00:00:07.0000000Z,2014-06-03T23:59:48.0000000Z,662.0,680.99,649.61,670.14,13587.49309977,10583
154,2014-06-04T00:00:00.0000000Z,2014-06-05T00:00:00.0000000Z,2014-06-04T00:00:00.0000000Z,2014-06-04T23:59:59.0000000Z,668.9,673.61,525.0,640.59,17434.73113924,13249
155,2014-06-05T00:00:00.0000000Z,2014-06-06T00:00:00.0000000Z,2014-06-05T00:00:01.0000000Z,2014-06-05T23:53:14.0000000Z,640.55,669.74995,639.69,661.48,10739.97659266,7548
156,2014-06-06T00:00:00.0000000Z,2014-06-07T00:00:00.0000000Z,2014-06-06T00:00:06.0000000Z,2014-06-06T23:59:40.0000000Z,661.46,662.13,647.16,647.16,6456.94063718,5390
157,2014-06-07T00:00:00.0000000Z,2014-06-08T00:00:00.0000000Z,2014-06-07T00:00:10.0000000Z,2014-06-07T23:59:42.0000000Z,647.16,659.8,635.88,657.13,5753.89692274,3865
158,2014-06-08T00:00:00.0000000Z,2014-06-09T00:00:00.0000000Z,2014-06-08T00:00:08.0000000Z,2014-06-08T23:58:47.0000000Z,657.13,661.11,646.001,658.0,2601.75188328,2723
159,2014-06-09T00:00:00.0000000Z,2014-06-10T00:00:00.0000000Z,2014-06-09T00:00:07.0000000Z,2014-06-09T23:59:50.0000000Z,658.0,659.0,636.50109,648.83,6802.90631521,5758
160,2014-06-10T00:00:00.0000000Z,2014-06-11T00:00:00.0000000Z,2014-06-10T00:00:06.0000000Z,2014-06-10T23:56:45.0000000Z,648.83,657.71523,642.45,648.55,5916.72186121,6342
161,2014-06-11T00:00:00.0000000Z,2014-06-12T00:00:00.0000000Z,2014-06-11T00:00:05.0000000Z,2014-06-11T23:59:40.0000000Z,648.55,652.39,615.0,620.5,10449.22772364,9783
162,2014-06-12T00:00:00.0000000Z,2014-06-13T00:00:00.0000000Z,2014-06-12T00:00:06.0000000Z,2014-06-12T23:59:11.0000000Z,623.81,637.06225,550.0,569.1,24899.78527076,14729
163,2014-06-13T00:00:00.0000000Z,2014-06-14T00:00:00.0000000Z,2014-06-13T00:00:00.0000000Z,2014-06-13T23:59:45.0000000Z,569.98,617.306,563.0,592.0,18688.71499048,16350
164,2014-06-14T00:00:00.0000000Z,2014-06-15T00:00:00.0000000Z,2014-06-14T00:00:01.0000000Z,2014-06-14T23:59:59.0000000Z,592.0,600.0,538.38,566.58,16584.60922913,11801
165,2014-06-15T00:00:00.0000000Z,2014-06-16T00:00:00.0000000Z,2014-06-15T00:00:00.0000000Z,2014-06-15T23:59:55.0000000Z,566.58,595.38177,534.2759,588.55,8841.90985377,9825
166,2014-06-16T00:00:00.0000000Z,2014-06-17T00:00:00.0000000Z,2014-06-16T00:00:06.0000000Z,2014-06-16T23:59:18.0000000Z,592.0,612.91177,574.17532,586.91,10709.46855618,10840
167,2014-06-17T00:00:00.0000000Z,2014-06-18T00:00:00.0000000Z,2014-06-17T00:00:07.0000000Z,2014-06-17T23:59:55.0000000Z,587.0,610.2,580.0,606.48,6591.11064916,7450
168,2014-06-18T00:00:00.0000000Z,2014-06-19T00:00:00.0000000Z,2014-06-18T00:00:08.0000000Z,2014-06-18T23:55:33.0000000Z,606.48,625.0,599.9,607.0,6754.90426947,5293
169,2014-06-19T00:00:00.0000000Z,2014-06-20T00:00:00.0000000Z,2014-06-19T00:00:08.0000000Z,2014-06-19T23:59:54.0000000Z,607.99,627.05395,590.0,593.4,4646.5489473,4415
170,2014-06-20T00:00:00.0000000Z,2014-06-21T00:00:00.0000000Z,2014-06-20T00:00:13.0000000Z,2014-06-20T23:59:10.0000000Z,593.41,602.794,578.508,588.02,6715.78914707,6161
171,2014-06-21T00:00:00.0000000Z,2014-06-22T00:00:00.0000000Z,2014-06-21T00:00:07.0000000Z,2014-06-21T23:59:58.0000000Z,590.0,598.50479,580.0,591.29,2949.95446663,2474
172,2014-06-22T00:00:00.0000000Z,2014-06-23T00:00:00.0000000Z,2014-06-22T00:00:09.0000000Z,2014-06-22T23:58:02.0000000Z,591.33,605.05,584.748,600.34,3865.33284019,3687
173,2014-06-23T00:00:00.0000000Z,2014-06-24T00:00:00.0000000Z,2014-06-23T00:00:08.0000000Z,2014-06-23T23:59:32.0000000Z,600.34,601.0,580.46,588.22,5298.58009848,4882
174,2014-06-24T00:00:00.0000000Z,2014-06-25T00:00:00.0000000Z,2014-06-24T00:00:08.0000000Z,2014-06-24T23:59:57.0000000Z,588.22,595.22794,572.1,572.62,6504.99586776,4718
175,2014-06-25T00:00:00.0000000Z,2014-06-26T00:00:00.0000000Z,2014-06-25T00:00:08.0000000Z,2014-06-25T23:59:52.0000000Z,574.0,579.7,554.45,560.4,8905.584718,7387
176,2014-06-26T00:00:00.0000000Z,2014-06-27T00:00:00.0000000Z,2014-06-26T00:00:08.0000000Z,2014-06-26T23:59:30.0000000Z,560.4,583.2618,557.2,579.99,4677.65248836,4696
177,2014-06-27T00:00:00.0000000Z,2014-06-28T00:00:00.0000000Z,2014-06-27T00:00:09.0000000Z,2014-06-27T23:59:42.0000000Z,580.09,600.0,574.0,599.99,9205.09396574,7355
178,2014-06-28T00:00:00.0000000Z,2014-06-29T00:00:00.0000000Z,2014-06-28T00:00:09.0000000Z,2014-06-28T23:59:50.0000000Z,599.99,604.382,589.56,589.56,3089.14644374,3325
179,2014-06-29T00:00:00.0000000Z,2014-06-30T00:00:00.0000000Z,2014-06-29T00:00:10.0000000Z,2014-06-29T23:53:18.0000000Z,591.46,602.302,589.56,599.89,1594.01239751,2480
180,2014-06-30T00:00:00.0000000Z,2014-07-01T00:00:00.0000000Z,2014-06-30T00:00:07.0000000Z,2014-06-30T23:59:01.0000000Z,599.86,647.09,587.724,641.11,15535.10294897,14048
181,2014-07-01T00:00:00.0000000Z,2014-07-02T00:00:00.0000000Z,2014-07-01T00:00:11.0000000Z,2014-07-01T23:59:37.0000000Z,640.0,658.88,634.164,638.25,9510.48832601,9489
182,2014-07-02T00:00:00.0000000Z,2014-07-03T00:00:00.0000000Z,2014-07-02T00:00:04.0000000Z,2014-07-02T23:59:29.0000000Z,638.25,658.87046,638.0,650.5,5327.83918048,5522
183,2014-07-03T00:00:00.0000000Z,2014-07-04T00:00:00.0000000Z,2014-07-03T00:00:13.0000000Z,2014-07-03T23:59:58.0000000Z,650.49,655.08161,638.79,645.99,4983.23224073,5319
184,2014-07-04T00:00:00.0000000Z,2014-07-05T00:00:00.0000000Z,2014-07-04T00:00:08.0000000Z,2014-07-04T23:59:08.0000000Z,648.48,652.78999,616.3,629.0,8742.00606709,10491
185,2014-07-05T00:00:00.0000000Z,2014-07-06T00:00:00.0000000Z,2014-07-05T00:00:09.0000000Z,2014-07-05T23:59:50.0000000Z,628.81,634.607,618.0,630.0,1834.32082359,2559
186,2014-07-06T00:00:00.0000000Z,2014-07-07T00:00:00.0000000Z,2014-07-06T00:00:09.0000000Z,2014-07-06T23:56:51.0000000Z,630.9,639.48798,622.86,630.57,3337.19189115,4537
187,2014-07-07T00:00:00.0000000Z,2014-07-08T00:00:00.0000000Z,2014-07-07T00:00:09.0000000Z,2014-07-07T23:59:35.0000000Z,633.87,638.973,612.9,622.09,7115.54415791,6148
188,2014-07-08T00:00:00.0000000Z,2014-07-09T00:00:00.0000000Z,2014-07-08T00:00:08.0000000Z,2014-07-08T23:59:39.0000000Z,622.09,626.87452,614.74195,623.98,2676.6119953,2969
189,2014-07-09T00:00:00.0000000Z,2014-07-10T00:00:00.0000000Z,2014-07-09T00:00:00.0000000Z,2014-07-09T23:58:00.0000000Z,623.98,627.89636,615.35044,621.97,2305.38813085,2257
190,2014-07-10T00:00:00.0000000Z,2014-07-11T00:00:00.0000000Z,2014-07-10T00:00:04.0000000Z,2014-07-10T23:59:06.0000000Z,621.96,632.10834,607.9,616.87,6336.35469641,4173
191,2014-07-11T00:00:00.0000000Z,2014-07-12T00:00:00.0000000Z,2014-07-11T00:00:08.0000000Z,2014-07-11T23:59:19.0000000Z,616.87,635.0,613.46,635.0,6068.33159291,4125
192,2014-07-12T00:00:00.0000000Z,2014-07-13T00:00:00.0000000Z,2014-07-12T00:00:07.0000000Z,2014-07-12T23:59:11.0000000Z,634.99,642.57,628.7,638.1,3794.98220813,4272
193,2014-07-13T00:00:00.0000000Z,2014-07-14T00:00:00.0000000Z,2014-07-13T00:00:10.0000000Z,2014-07-13T23:59:37.0000000Z,637.9,653.49,625.28785,630.88,4159.80189204,3110
194,2014-07-14T00:00:00.0000000Z,2014-07-15T00:00:00.0000000Z,2014-07-14T00:00:08.0000000Z,2014-07-14T23:59:35.0000000Z,630.88,632.67046,616.84,621.17,3828.76890945,3297
195,2014-07-15T00:00:00.0000000Z,2014-07-16T00:00:00.0000000Z,2014-07-15T00:00:12.0000000Z,2014-07-15T23:58:11.0000000Z,621.15,626.25,616.09,622.9,3535.92807055,3378
196,2014-07-16T00:00:00.0000000Z,2014-07-17T00:00:00.0000000Z,2014-07-16T00:00:11.0000000Z,2014-07-16T23:59:54.0000000Z,622.9,626.16276,610.01,616.86,5356.34013753,4472
197,2014-07-17T00:00:00.0000000Z,2014-07-18T00:00:00.0000000Z,2014-07-17T00:00:07.0000000Z,2014-07-17T23:59:58.0000000Z,617.39,630.00997,610.0,622.2,4903.10563801,3722
198,2014-07-18T00:00:00.0000000Z,2014-07-19T00:00:00.0000000Z,2014-07-18T00:00:09.0000000Z,2014-07-18T23:59:08.0000000Z,626.3,632.96,615.17054,632.6,5038.62962158,3983
199,2014-07-19T00:00:00.0000000Z,2014-07-20T00:00:00.0000000Z,2014-07-19T00:00:08.0000000Z,2014-07-19T23:59:12.0000000Z,632.59,632.6,625.0,628.63,1925.15085052,1658
200,2014-07-20T00:00:00.0000000Z,2014-07-21T00:00:00.0000000Z,2014-07-20T00:00:09.0000000Z,2014-07-20T23:59:08.0000000Z,630.0,630.0,619.0,627.0,1468.09816837,1905
201,2014-07-21T00:00:00.0000000Z,2014-07-22T00:00:00.0000000Z,2014-07-21T00:00:09.0000000Z,2014-07-21T23:59:07.0000000Z,626.98,629.76875,615.0,622.73,3959.65607975,3420
202,2014-07-22T00:00:00.0000000Z,2014-07-23T00:00:00.0000000Z,2014-07-22T00:00:08.0000000Z,2014-07-22T23:59:16.0000000Z,622.63,624.99,618.26,618.26,3372.54482471,2835
203,2014-07-23T00:00:00.0000000Z,2014-07-24T00:00:00.0000000Z,2014-07-23T00:00:08.0000000Z,2014-07-23T23:59:15.0000000Z,619.99,623.98,610.0,621.0,4048.23286603,3142
204,2014-07-24T00:00:00.0000000Z,2014-07-25T00:00:00.0000000Z,2014-07-24T00:00:07.0000000Z,2014-07-24T23:59:28.0000000Z,620.95,623.43078,591.12,601.66,10258.73185004,8647
205,2014-07-25T00:00:00.0000000Z,2014-07-26T00:00:00.0000000Z,2014-07-25T00:00:11.0000000Z,2014-07-25T23:59:09.0000000Z,603.96,615.0,592.97,602.93,4850.45463165,4963
206,2014-07-26T00:00:00.0000000Z,2014-07-27T00:00:00.0000000Z,2014-07-26T00:00:10.0000000Z,2014-07-26T23:59:34.0000000Z,602.93,607.95528,590.0,596.23,3613.03899992,3416
207,2014-07-27T00:00:00.0000000Z,2014-07-28T00:00:00.0000000Z,2014-07-27T00:00:07.0000000Z,2014-07-27T23:59:15.0000000Z,596.23,602.83,589.0,590.3,3792.93977365,2984
208,2014-07-28T00:00:00.0000000Z,2014-07-29T00:00:00.0000000Z,2014-07-28T00:00:07.0000000Z,2014-07-28T23:59:16.0000000Z,592.61,599.99999,570.5,586.53,10544.02484897,8858
209,2014-07-29T00:00:00.0000000Z,2014-07-30T00:00:00.0000000Z,2014-07-29T00:00:10.0000000Z,2014-07-29T23:59:15.0000000Z,589.88,597.66468,575.0711,585.95,4086.78596035,4491
210,2014-07-30T00:00:00.0000000Z,2014-07-31T00:00:00.0000000Z,2014-07-30T00:00:09.0000000Z,2014-07-30T23:59:55.0000000Z,585.93,588.98043,557.12,563.84,10510.41114363,7940
211,2014-07-31T00:00:00.0000000Z,2014-08-01T00:00:00.0000000Z,2014-07-31T00:00:10.0000000Z,2014-07-31T23:59:50.0000000Z,563.83,591.9492,555.9,582.04,9416.46045877,7393
212,2014-08-01T00:00:00.0000000Z,2014-08-02T00:00:00.0000000Z,2014-08-01T00:00:08.0000000Z,2014-08-01T23:54:58.0000000Z,583.54,607.2,581.77,598.2,11942.64073824,6013
213,2014-08-02T00:00:00.0000000Z,2014-08-03T00:00:00.0000000Z,2014-08-02T00:00:00.0000000Z,2014-08-02T23:59:09.0000000Z,597.84,601.18073,584.95,589.59,3532.29058019,2895
214,2014-08-03T00:00:00.0000000Z,2014-08-04T00:00:00.0000000Z,2014-08-03T00:00:12.0000000Z,2014-08-03T23:59:59.0000000Z,589.6,594.80136,578.21,588.91,2804.70621706,2658
215,2014-08-04T00:00:00.0000000Z,2014-08-05T00:00:00.0000000Z,2014-08-04T00:00:00.0000000Z,2014-08-04T23:59:14.0000000Z,588.96,596.2458,579.32951,588.5,5263.73816346,4125
216,2014-08-05T00:00:00.0000000Z,2014-08-06T00:00:00.0000000Z,2014-08-05T00:00:13.0000000Z,2014-08-05T23:59:55.0000000Z,588.5,598.03405,578.25,581.76,6914.3952687,5181
217,2014-08-06T00:00:00.0000000Z,2014-08-07T00:00:00.0000000Z,2014-08-06T00:00:17.0000000Z,2014-08-06T23:59:39.0000000Z,581.75,586.36,576.44,581.16,7580.22972012,3863
218,2014-08-07T00:00:00.0000000Z,2014-08-08T00:00:00.0000000Z,2014-08-07T00:00:02.0000000Z,2014-08-07T23:59:24.0000000Z,581.16,593.00001,577.23864,585.84,4452.83553579,3041
219,2014-08-08T00:00:00.0000000Z,2014-08-09T00:00:00.0000000Z,2014-08-08T00:00:21.0000000Z,2014-08-08T23:59:12.0000000Z,585.84,595.0,583.91906,588.02,4367.48949971,4802
220,2014-08-09T00:00:00.0000000Z,2014-08-10T00:00:00.0000000Z,2014-08-09T00:00:17.0000000Z,2014-08-09T23:59:16.0000000Z,588.99,591.35,578.13503,587.97,1634.42993292,1964
221,2014-08-10T00:00:00.0000000Z,2014-08-11T00:00:00.0000000Z,2014-08-10T00:00:08.0000000Z,2014-08-10T23:59:17.0000000Z,589.82,597.0,583.24163,590.96,3212.75013407,2504
222,2014-08-11T00:00:00.0000000Z,2014-08-12T00:00:00.0000000Z,2014-08-11T00:00:09.0000000Z,2014-08-11T23:59:13.0000000Z,590.98,595.36446,571.0,573.98,6087.08082799,4418
223,2014-08-12T00:00:00.0000000Z,2014-08-13T00:00:00.0000000Z,2014-08-12T00:00:17.0000000Z,2014-08-12T23:59:34.0000000Z,574.55,579.99771,561.9,566.69,6467.62305615,5553
224,2014-08-13T00:00:00.0000000Z,2014-08-14T00:00:00.0000000Z,2014-08-13T00:00:17.0000000Z,2014-08-13T23:59:33.0000000Z,569.39,572.0,524.55,548.81,25513.44664147,12585
225,2014-08-14T00:00:00.0000000Z,2014-08-15T00:00:00.0000000Z,2014-08-14T00:00:03.0000000Z,2014-08-14T23:59:57.0000000Z,549.85,553.8341,497.0,507.99,25858.55033683,16101
226,2014-08-15T00:00:00.0000000Z,2014-08-16T00:00:00.0000000Z,2014-08-15T00:00:09.0000000Z,2014-08-15T23:59:57.0000000Z,507.99,530.0,481.55,500.25,16618.54383519,11947
227,2014-08-16T00:00:00.0000000Z,2014-08-17T00:00:00.0000000Z,2014-08-16T00:00:13.0000000Z,2014-08-16T23:59:15.0000000Z,502.48,529.85,485.0,521.97,12668.93377664,8570
228,2014-08-17T00:00:00.0000000Z,2014-08-18T00:00:00.0000000Z,2014-08-17T00:00:02.0000000Z,2014-08-17T23:59:17.0000000Z,523.47,539.99462,485.39,496.86,10317.14379255,7278
229,2014-08-18T00:00:00.0000000Z,2014-08-19T00:00:00.0000000Z,2014-08-18T00:00:01.0000000Z,2014-08-18T23:59:28.0000000Z,498.0,510.0,442.0,475.22,28879.58363798,16912
230,2014-08-19T00:00:00.0000000Z,2014-08-20T00:00:00.0000000Z,2014-08-19T00:00:20.0000000Z,2014-08-19T23:59:58.0000000Z,474.74,500.5,453.01,491.98,17884.81262118,13115
231,2014-08-20T00:00:00.0000000Z,2014-08-21T00:00:00.0000000Z,2014-08-20T00:00:08.0000000Z,2014-08-20T23:59:59.0000000Z,491.98,530.0,466.0,516.39,19233.6070503,12559
232,2014-08-21T00:00:00.0000000Z,2014-08-22T00:00:00.0000000Z,2014-08-21T00:00:07.0000000Z,2014-08-21T23:59:56.0000000Z,516.39,534.14,500.00642,519.28,14191.91890752,11338
233,2014-08-22T00:00:00.0000000Z,2014-08-23T00:00:00.0000000Z,2014-08-22T00:00:08.0000000Z,2014-08-22T23:59:55.0000000Z,519.29,529.96506,482.21557,514.65,15402.66625737,12436
234,2014-08-23T00:00:00.0000000Z,2014-08-24T00:00:00.0000000Z,2014-08-23T00:00:14.0000000Z,2014-08-23T23:59:09.0000000Z,514.65,529.95437,482.27458,497.0,8432.84041258,6241
235,2014-08-24T00:00:00.0000000Z,2014-08-25T00:00:00.0000000Z,2014-08-24T00:00:08.0000000Z,2014-08-24T23:59:22.0000000Z,496.96,524.87999,495.02,507.85,5766.0573197,4194
236,2014-08-25T00:00:00.0000000Z,2014-08-26T00:00:00.0000000Z,2014-08-25T00:00:08.0000000Z,2014-08-25T23:59:27.0000000Z,507.84,524.87998,490.10042,503.82,5800.77627729,5884
237,2014-08-26T00:00:00.0000000Z,2014-08-27T00:00:00.0000000Z,2014-08-26T00:00:10.0000000Z,2014-08-26T23:59:50.0000000Z,503.74,516.0,502.27,512.18,6716.16026767,5421
238,2014-08-27T00:00:00.0000000Z,2014-08-28T00:00:00.0000000Z,2014-08-27T00:00:00.0000000Z,2014-08-27T23:59:13.0000000Z,514.4,524.85421,510.0,511.87,7793.27677922,4743
239,2014-08-28T00:00:00.0000000Z,2014-08-29T00:00:00.0000000Z,2014-08-28T00:00:08.0000000Z,2014-08-28T23:59:21.0000000Z,511.87,514.98,495.08275,506.0,7119.04733699,4744
240,2014-08-29T00:00:00.0000000Z,2014-08-30T00:00:00.0000000Z,2014-08-29T00:00:12.0000000Z,2014-08-29T23:59:34.0000000Z,506.94,524.87551,501.25,509.3,7247.12444368,4976
241,2014-08-30T00:00:00.0000000Z,2014-08-31T00:00:00.0000000Z,2014-08-30T00:00:09.0000000Z,2014-08-30T23:59:47.0000000Z,509.3,524.76998,495.25973,500.85,4403.86066796,3908
242,2014-08-31T00:00:00.0000000Z,2014-09-01T00:00:00.0000000Z,2014-08-31T00:00:09.0000000Z,2014-08-31T23:59:52.0000000Z,501.49,509.98296,473.33,479.04,11295.44727677,9299
243,2014-09-01T00:00:00.0000000Z,2014-09-02T00:00:00.0000000Z,2014-09-01T00:00:14.0000000Z,2014-09-01T23:59:49.0000000Z,479.01,490.01,472.01,474.54,9091.97147503,8301
244,2014-09-02T00:00:00.0000000Z,2014-09-03T00:00:00.0000000Z,2014-09-02T00:00:10.0000000Z,2014-09-02T23:59:58.0000000Z,475.89,524.76939,470.42,474.5,7333.51317849,6228
245,2014-09-03T00:00:00.0000000Z,2014-09-04T00:00:00.0000000Z,2014-09-03T00:00:09.0000000Z,2014-09-03T23:59:35.0000000Z,474.5,477.99,471.0,474.89,4739.9741609,3839
246,2014-09-04T00:00:00.0000000Z,2014-09-05T00:00:00.0000000Z,2014-09-04T00:00:08.0000000Z,2014-09-04T23:59:35.0000000Z,474.86,497.0,471.04,487.43,10797.01324458,5838
247,2014-09-05T00:00:00.0000000Z,2014-09-06T00:00:00.0000000Z,2014-09-05T00:00:10.0000000Z,2014-09-05T23:59:55.0000000Z,489.61,489.96,473.03,477.65,5212.43495157,4861
248,2014-09-06T00:00:00.0000000Z,2014-09-07T00:00:00.0000000Z,2014-09-06T00:00:08.0000000Z,2014-09-06T23:59:39.0000000Z,477.65,524.77,477.16,479.78,2770.97312518,2367
249,2014-09-07T00:00:00.0000000Z,2014-09-08T00:00:00.0000000Z,2014-09-07T00:00:08.0000000Z,2014-09-07T23:59:35.0000000Z,479.99,500.0,474.95,475.43,2859.59218279,2943
250,2014-09-08T00:00:00.0000000Z,2014-09-09T00:00:00.0000000Z,2014-09-08T00:00:09.0000000Z,2014-09-08T23:59:15.0000000Z,477.4,524.77,456.3,468.33,14609.10221832,12713
251,2014-09-09T00:00:00.0000000Z,2014-09-10T00:00:00.0000000Z,2014-09-09T00:00:09.0000000Z,2014-09-09T23:59:29.0000000Z,468.32,476.4,459.18,473.2,9121.33702263,10577
252,2014-09-10T00:00:00.0000000Z,2014-09-11T00:00:00.0000000Z,2014-09-10T00:00:09.0000000Z,2014-09-10T23:59:27.0000000Z,473.34,492.0,473.32,476.57,11509.56437304,7813
253,2014-09-11T00:00:00.0000000Z,2014-09-12T00:00:00.0000000Z,2014-09-11T00:00:10.0000000Z,2014-09-11T23:58:14.0000000Z,477.78,480.0,465.0,475.9,7937.73937903,8367
254,2014-09-12T00:00:00.0000000Z,2014-09-13T00:00:00.0000000Z,2014-09-12T00:00:09.0000000Z,2014-09-12T23:59:17.0000000Z,477.43,478.0,462.0,474.62,6097.71157068,6246
255,2014-09-13T00:00:00.0000000Z,2014-09-14T00:00:00.0000000Z,2014-09-13T00:00:07.0000000Z,2014-09-13T23:59:33.0000000Z,473.08,480.13,467.43,477.98,5828.41280902,5005
256,2014-09-14T00:00:00.0000000Z,2014-09-15T00:00:00.0000000Z,2014-09-14T00:00:09.0000000Z,2014-09-14T23:59:52.0000000Z,477.99,490.0,473.59,475.49,3884.8685388,5995
